timestamp,iface,carrier,speed_mbps,temp_c,frame_err_ppm,length_err_ppm,rx_err_ppm,speed_change_count_10m,speed_is_downgraded,has_phy_stats,phy_receive_errors_rate,phy_idle_errors_rate,phy_serdes_ber_errors_rate,phy_false_carrier_sense_errors_rate,phy_local_rcvr_nok_rate,phy_remote_rcv_nok_rate,phy_receive_errors_copper,phy_idle_errors,link_flap,time_since_last_link_down,fcs_rate,fcs_per_million_pkts,rx_error_rate,tx_error_rate,bad_octets_rate,fragment_rate,jabber_rate,oversize_rate,undersize_rate,port_discards_rate,host_rx_drop_rate,host_tx_drop_rate,tx_dropped_rate,host_rx_crc_rate,rx_bps,tx_bps,pps,utilization,mean_fcs_per_million,max_fcs_per_million,mean_phy_rxerr,max_phy_rxerr,mean_discards,max_discards,flaps_10m,flaps_1h,mean_utilization,mean_temp,temp_delta_10m,temp_slope_10m
1777513099.7909322,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27393881196474,0.16664520910836877,4.612739388119648E-06,0,0,0,0,0,0,0,0,4.5666177586496E-06,28.7,-0.5500000000000007,-0.0009166666666666678
1777513159.798646,eth0,1,100,27.6,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2740304470814,0.16664524221354096,4.6127403044708135E-06,0,0,0,0,0,0,0,0,4.56661643176903E-06,28.535,0.5500000000000007,0.0009166666666666678
1777513219.806424,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2735374505828,0.1666450641078695,4.612735374505828E-06,0,0,0,0,0,0,0,0,4.566614800661349E-06,28.7,1.0999999999999979,0.0018333333333333298
1777513279.81406,eth0,1,100,28.15,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27462790893446,0.16664545805958617,4.612746279089345E-06,0,0,0,0,0,0,0,0,4.566614661375541E-06,28.755,-0.5500000000000007,-0.0009166666666666678
1777513339.8217466,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.14681543775515,0.14998078592404449,4.151468154377552E-06,0,0,0,0,0,0,0,0,4.520486856235191E-06,28.755,0,0
1777513399.8295083,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2736620741335,0.16664510913082856,4.6127366207413344E-06,0,0,0,0,0,0,0,0,4.52048626610511E-06,28.81,0,0
1777513459.837216,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27407809735644,0.16664525942823571,4.6127407809735644E-06,0,0,0,0,0,0,0,0,4.52048646770236E-06,28.81,0,0
1777513519.8447735,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27523087047194,0.16664567589251153,4.612752308704719E-06,0,0,0,0,0,0,0,0,4.566615076118756E-06,28.81,0,0
1777513579.8524,eth0,1,100,27.05,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27470121724394,0.16664548454380199,4.6127470121724396E-06,0,0,0,0,0,0,0,0,4.566614610610447E-06,28.59,-2.1999999999999993,-0.0036666666666666653
1777513639.8600404,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27459492020284,0.16664544614169177,4.612745949202029E-06,0,0,0,0,0,0,0,0,4.566615217235727E-06,28.59,0.5500000000000007,0.0009166666666666678
1777513699.8677142,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.146904507206,0.1499808181023143,4.15146904507206E-06,0,0,0,0,0,0,0,0,4.520488182930969E-06,28.59,1.0999999999999979,0.0018333333333333298
1777513759.8753493,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2746352397644,0.16664546070800737,4.612746352397644E-06,0,0,0,0,0,0,0,0,4.520488787723652E-06,28.755,0.5500000000000007,0.0009166666666666678
1777513819.8829813,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27465906496315,0.16664546931537685,4.612746590649632E-06,0,0,0,0,0,0,0,0,4.520489909338032E-06,28.81,1.1000000000000014,0.0018333333333333357
1777513879.890713,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27389299442007,0.1666451925557876,4.6127389299442E-06,0,0,0,0,0,0,0,0,4.520489174423517E-06,28.92,0.5500000000000007,0.0009166666666666678
1777513939.898623,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2725221376937,0.1666446973040801,4.612725221376937E-06,0,0,0,0,0,0,0,0,4.566614881123456E-06,28.975,0,0
1777513999.9060216,eth0,1,100,28.15,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2764532927728,0.16664611751906533,4.612764532927728E-06,0,0,0,0,0,0,0,0,4.566617672342096E-06,28.865,-1.1000000000000014,-0.0018333333333333357
1777514059.9138052,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2734934658163,0.16664504821741918,4.612734934658163E-06,0,0,0,0,0,0,0,0,4.566617087710555E-06,28.865,0,0
1777514119.9214857,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.1468583230415,0.1499808014172838,4.151468583230415E-06,0,0,0,0,0,0,0,0,4.520488715163125E-06,28.81,1.6499999999999986,0.0027499999999999977
1777514179.929067,eth0,1,100,28.15,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27504943203195,0.16664561034394218,4.612750494320319E-06,0,0,0,0,0,0,0,0,4.520489063377913E-06,28.919999999999998,-1.1000000000000014,-0.0018333333333333357
1777514239.9366295,eth0,1,100,28.15,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2751923835182,0.16664566198826525,4.6127519238351816E-06,0,0,0,0,0,0,0,0,4.520489660841228E-06,28.81,-0.5500000000000007,-0.0009166666666666678
1777514299.9442515,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2747360386991,0.16664549712380747,4.6127473603869905E-06,0,0,0,0,0,0,0,0,4.566617492372721E-06,28.865,0,0
1777514359.951835,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2750329376354,0.16664560438498388,4.6127503293763535E-06,0,0,0,0,0,0,0,0,4.566617890070592E-06,28.81,-0.5500000000000007,-0.0009166666666666678
1777514419.9594216,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27500727968754,0.16664559511549404,4.612750072796875E-06,0,0,0,0,0,0,0,0,4.566618238285316E-06,28.81,0,0
1777514479.9671168,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27417339793607,0.16664529385763585,4.612741733979361E-06,0,0,0,0,0,0,0,0,4.566618518688833E-06,28.81,0,0
1777514539.9747944,eth0,1,100,28.15,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.1468781162536,0.1499808085680107,4.1514687811625364E-06,0,0,0,0,0,0,0,0,4.520492874667392E-06,28.7,0,0
1777514599.9826155,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2732057323422,0.16664494426746468,4.612732057323422E-06,0,0,0,0,0,0,0,0,4.5204896271069615E-06,28.81,0,0
1777514659.990343,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27392415034944,0.16664520381154244,4.6127392415034944E-06,0,0,0,0,0,0,0,0,4.520490057791495E-06,28.755,0,0
1777514719.9980779,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27386916930044,0.16664518394844668,4.612738691693004E-06,0,0,0,0,0,0,0,0,4.566617068637754E-06,28.755,0.5500000000000007,0.0009166666666666678
1777514780.0066848,eth0,1,100,29.8,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.26716524495544,0.16664276201046077,4.612671652449554E-06,0,0,0,0,0,0,0,0,4.566609184450677E-06,28.919999999999998,1.6500000000000021,0.0027500000000000037
1777514840.0146272,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2722728918916,0.16664460725863137,4.612722728918916E-06,0,0,0,0,0,0,0,0,4.566606264959051E-06,29.03,0,0
1777514900.0224626,eth0,1,100,27.6,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.14578619353983,0.1499804140872615,4.151457861935398E-06,0,0,0,0,0,0,0,0,4.520477315113891E-06,28.865,-1.0999999999999979,-0.0018333333333333298
1777514960.0304677,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27179089525896,0.16664443312689992,4.612717908952589E-06,0,0,0,0,0,0,0,0,4.5204740730715155E-06,28.92,0,0
1777515020.038239,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2735887661543,0.16664508264673206,4.612735887661543E-06,0,0,0,0,0,0,0,0,4.5204726545579815E-06,28.92,0,0
1777515080.0460613,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2731965688617,0.1666449409569587,4.612731965688617E-06,0,0,0,0,0,0,0,0,4.520471677728907E-06,28.865,0.5500000000000007,0.0009166666666666678
1777515140.0541372,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27124658848567,0.1666442364842795,4.612712465884857E-06,0,0,0,0,0,0,0,0,4.56659604620114E-06,28.92,-0.5500000000000007,-0.0009166666666666678
1777515200.061953,eth0,1,100,29.8,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2732460516609,0.1666449588336925,4.612732460516609E-06,0,0,0,0,0,0,0,0,4.5665960865204586E-06,28.975,1.1000000000000014,0.0018333333333333357
1777515260.0699532,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2718293816451,0.16664444703094117,4.612718293816451E-06,0,0,0,0,0,0,0,0,4.566593991751754E-06,28.975,0,0
1777515320.0780334,eth0,1,100,27.6,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.1440922402139,0.14997980210990386,4.151440922402139E-06,0,0,0,0,0,0,0,0,4.520464214822667E-06,28.865000000000002,-2.1999999999999993,-0.0036666666666666653
1777515380.0858624,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27314525337744,0.16664492241812767,4.612731452533774E-06,0,0,0,0,0,0,0,0,4.5204701948310895E-06,28.755,-0.5500000000000007,-0.0009166666666666678
1777515440.0936432,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27351545819846,0.16664505616264397,4.612735154581985E-06,0,0,0,0,0,0,0,0,4.520471437397396E-06,28.755,1.6499999999999986,0.0027499999999999977
1777515500.1014986,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2729418242485,0.16664484892494527,4.612729418242485E-06,0,0,0,0,0,0,0,0,4.5665985930281045E-06,28.92,0,0
1777515560.1091733,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2743310105196,0.1666453507985981,4.612743310105196E-06,0,0,0,0,0,0,0,0,4.566601133143366E-06,28.92,0,0
1777515620.1170378,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27287218188525,0.16664482376513196,4.612728721818852E-06,0,0,0,0,0,0,0,0,4.566600416559096E-06,28.865,0,0
1777515680.1249688,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27236086096747,0.16664463903936685,4.612723608609675E-06,0,0,0,0,0,0,0,0,4.566599580851202E-06,28.92,0.5500000000000007,0.0009166666666666678
1777515740.1330092,eth0,1,100,28.15,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27151965805314,0.1666443351365799,4.612715196580531E-06,0,0,0,0,0,0,0,0,4.5665998539207695E-06,28.865,-1.6500000000000021,-0.0027500000000000037
1777515800.1408129,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.1460055672796,0.1499804933407802,4.151460055672796E-06,0,0,0,0,0,0,0,0,4.520472613436389E-06,28.81,0.5500000000000007,0.0009166666666666678
1777515860.148707,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27264492800407,0.16664474166474136,4.6127264492800405E-06,0,0,0,0,0,0,0,0,4.520473428982747E-06,28.865,1.6499999999999986,0.0027499999999999977
1777515920.1564791,eth0,1,100,29.8,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2735814353577,0.16664507999832287,4.612735814353577E-06,0,0,0,0,0,0,0,0,4.5666029181778916E-06,29.085,1.1000000000000014,0.0018333333333333357
1777515980.1643214,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27304262244314,0.166644885340478,4.6127304262244315E-06,0,0,0,0,0,0,0,0,4.566602815546957E-06,29.085,-0.5500000000000007,-0.0009166666666666678
1777516040.1721308,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2732955344708,0.1666449767104302,4.612732955344708E-06,0,0,0,0,0,0,0,0,4.56660259562323E-06,29.085,0,0
1777516100.180142,eth0,1,100,28.15,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.271745078141,0.1666444165744729,4.61271745078141E-06,0,0,0,0,0,0,0,0,4.566601398877122E-06,28.975,-1.1000000000000014,-0.0018333333333333357
1777516160.1880383,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27262660108795,0.16664473504374563,4.612726266010879E-06,0,0,0,0,0,0,0,0,4.5665996944676905E-06,28.919999999999998,0,0
1777516220.1959405,eth0,1,100,27.6,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27258261649513,0.16664471915335807,4.612725826164951E-06,0,0,0,0,0,0,0,0,4.5665994049023E-06,28.81,-1.6499999999999986,-0.0027499999999999977
1777516280.2037883,eth0,1,100,28.15,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.14570042341893,0.14998038310094614,4.15145700423419E-06,0,0,0,0,0,0,0,0,4.520472744464751E-06,28.7,0,0
1777516340.2116723,eth0,1,100,28.15,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27272190106777,0.1666447694729291,4.612727219010677E-06,0,0,0,0,0,0,0,0,4.520473946707766E-06,28.7,-1.1000000000000014,-0.0018333333333333357
1777516400.2195737,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27258811456875,0.16664472113965634,4.612725881145687E-06,0,0,0,0,0,0,0,0,4.566600529255055E-06,28.7,0,0
1777516460.2275474,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2720328097928,0.16664452052376907,4.612720328097928E-06,0,0,0,0,0,0,0,0,4.566599917136844E-06,28.7,-0.5500000000000007,-0.0009166666666666678
1777516520.2353756,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27315075146447,0.1666449244044308,4.6127315075146445E-06,0,0,0,0,0,0,0,0,4.5665994864529505E-06,28.59,0,0
1777516580.2434452,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2712960708665,0.1666442543608622,4.612712960708665E-06,0,0,0,0,0,0,0,0,4.566597739901374E-06,28.645,0,0
1777516640.2512355,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2734421502659,0.1666450296785643,4.612734421502659E-06,0,0,0,0,0,0,0,0,4.566597886517169E-06,28.645,1.1000000000000014,0.0018333333333333357
1777516700.2592902,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.14426872740313,0.14997986586972656,4.151442687274031E-06,0,0,0,0,0,0,0,0,4.520470410166431E-06,28.755,0.5500000000000007,0.0009166666666666678
1777516760.2672668,eth0,1,100,27.6,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.272010817552,0.16664451257859536,4.61272010817552E-06,0,0,0,0,0,0,0,0,4.520469794382896E-06,28.645,0,0
1777516820.275109,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27304262244314,0.166644885340478,4.6127304262244315E-06,0,0,0,0,0,0,0,0,4.520470254388843E-06,28.81,1.1000000000000014,0.0018333333333333357
1777516880.2830956,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2719338447256,0.16664448477049335,4.612719338447256E-06,0,0,0,0,0,0,0,0,4.56659648781015E-06,28.865,0.5500000000000007,0.0009166666666666678
1777516940.290922,eth0,1,100,27.6,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2731654130306,0.16664492970123937,4.612731654130306E-06,0,0,0,0,0,0,0,0,4.566596931322113E-06,28.81,-1.6499999999999986,-0.0027499999999999977
1777517000.298889,eth0,1,100,28.15,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27208412502955,0.16664453906251067,4.612720841250295E-06,0,0,0,0,0,0,0,0,4.566596427332573E-06,28.7,-1.1000000000000014,-0.0018333333333333357
1777517060.3069093,eth0,1,100,27.6,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.1445062431096,0.149979951677424,4.1514450624310965E-06,0,0,0,0,0,0,0,0,4.52046890076589E-06,28.535,-1.0999999999999979,-0.0018333333333333298
1777517120.314785,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27278604530716,0.166644792646426,4.612727860453072E-06,0,0,0,0,0,0,0,0,4.520468536059733E-06,28.59,0,0
1777517180.3227623,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2720053194921,0.16664451059230206,4.6127200531949215E-06,0,0,0,0,0,0,0,0,4.520469245308358E-06,28.59,0,0
1777517240.3305585,eth0,1,100,27.6,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2733963328199,0.16664501312601876,4.612733963328199E-06,0,0,0,0,0,0,0,0,4.520469199490913E-06,28.425,-1.6499999999999986,-0.0027499999999999977
1777517300.3384893,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27236269365693,0.16664463970146565,4.612723626936569E-06,0,0,0,0,0,0,0,0,4.566597293457166E-06,28.37,1.0999999999999979,0.0018333333333333298
1777517360.3466144,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27086905659604,0.1666441000927009,4.61270869056596E-06,0,0,0,0,0,0,0,0,4.566596151696211E-06,28.535,0,0
1777517420.354361,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27377753424787,0.16664515084329765,4.6127377753424785E-06,0,0,0,0,0,0,0,0,4.566596886608015E-06,28.535,0.5500000000000007,0.0009166666666666678
1777517480.362447,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.1440526543229,0.14997978780864266,4.151440526543229E-06,0,0,0,0,0,0,0,0,4.520469005417613E-06,28.535,1.0999999999999979,0.0018333333333333298
1777517540.3702402,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2734201578907,0.16664502173334203,4.612734201578907E-06,0,0,0,0,0,0,0,0,4.520469260162473E-06,28.7,1.1000000000000014,0.0018333333333333357
1777517600.3780353,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2734054963084,0.1666450164365276,4.612734054963084E-06,0,0,0,0,0,0,0,0,4.520470581533752E-06,28.81,1.6499999999999986,0.0027499999999999977
1777517660.3858204,eth0,1,100,28.15,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27348246962595,0.16664504424480706,4.612734824696259E-06,0,0,0,0,0,0,0,0,4.5665995577602676E-06,28.865,-1.1000000000000014,-0.0018333333333333357
1777517720.3937428,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2724268377964,0.16664466287492644,4.612724268377964E-06,0,0,0,0,0,0,0,0,4.566599198552757E-06,28.81,-0.5500000000000007,-0.0009166666666666678
1777517780.4016733,eth0,1,100,29.8,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2723645263464,0.16664464036356444,4.612723645263464E-06,0,0,0,0,0,0,0,0,4.566599557759611E-06,28.865,2.1999999999999993,0.0036666666666666653
1777517840.4094813,eth0,1,100,28.15,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2733065306522,0.16664498068303907,4.612733065306522E-06,0,0,0,0,0,0,0,0,4.566599467957444E-06,28.919999999999998,-0.5500000000000007,-0.0009166666666666678
1777517900.417506,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.1444765536315,0.14997994095145645,4.151444765536314E-06,0,0,0,0,0,0,0,0,4.5204715818174184E-06,28.975,0,0
1777517960.4254565,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27221058048315,0.16664458474728439,4.612722105804831E-06,0,0,0,0,0,0,0,0,4.5204729233413055E-06,28.975,0,0
1777518020.433415,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2721501017793,0.16664456289804166,4.612721501017793E-06,0,0,0,0,0,0,0,0,4.520471295908837E-06,28.975,0.5500000000000007,0.0009166666666666678
1777518080.441815,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.268755989031,0.16664333670123951,4.61268755989031E-06,0,0,0,0,0,0,0,0,4.566595999243545E-06,28.975,-0.5500000000000007,-0.0009166666666666678
1777518140.4499204,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2710193362062,0.16664415438446756,4.6127101933620625E-06,0,0,0,0,0,0,0,0,4.56659359842186E-06,28.919999999999998,-0.5500000000000007,-0.0009166666666666678
1777518200.4578795,eth0,1,100,27.6,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27214460371613,0.16664456091174715,4.612721446037161E-06,0,0,0,0,0,0,0,0,4.566592337529268E-06,28.755,-0.5499999999999972,-0.0009166666666666619
1777518260.4657142,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2731012686857,0.16664490652770436,4.6127310126868575E-06,0,0,0,0,0,0,0,0,4.566591956328327E-06,28.865,0.5500000000000007,0.0009166666666666678
1777518320.4735703,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.1456426935498,0.14998036224477956,4.151456426935498E-06,0,0,0,0,0,0,0,0,4.520465172184081E-06,28.865,-1.1000000000000014,-0.0018333333333333357
